model,repeat,k,full,top_k,full_f1,top_k_f1
virchow2,37,500,0.35714285714285715,0.34920634920634913,0.33945221445221446,0.3581196581196581
virchow2,37,1000,0.35714285714285715,0.4047619047619048,0.33945221445221446,0.40277777777777773
virchow2,37,1500,0.35714285714285715,0.35714285714285715,0.33945221445221446,0.33945221445221446
virchow2,38,20,0.35714285714285715,0.34920634920634913,0.3367965367965368,0.35384615384615387
virchow2,38,50,0.35714285714285715,0.34920634920634913,0.3367965367965368,0.3529581529581529
virchow2,38,100,0.35714285714285715,0.34920634920634913,0.3367965367965368,0.3516483516483517
virchow2,38,200,0.35714285714285715,0.29365079365079366,0.3367965367965368,0.29235209235209236
virchow2,38,500,0.35714285714285715,0.30158730158730157,0.3367965367965368,0.2891774891774892
virchow2,38,1000,0.35714285714285715,0.35714285714285715,0.3367965367965368,0.3367965367965368
virchow2,38,1500,0.35714285714285715,0.30158730158730157,0.3367965367965368,0.2914529914529915
virchow2,39,20,0.5079365079365079,0.35714285714285715,0.5,0.3479853479853479
virchow2,39,50,0.5079365079365079,0.4523809523809524,0.5,0.4444444444444444
virchow2,39,100,0.5079365079365079,0.5,0.5,0.4982905982905983
virchow2,39,200,0.5079365079365079,0.4523809523809524,0.5,0.4523809523809524
virchow2,39,500,0.5079365079365079,0.4523809523809524,0.5,0.45054945054945056
virchow2,39,1000,0.5079365079365079,0.5079365079365079,0.5,0.5
virchow2,39,1500,0.5079365079365079,0.5079365079365079,0.5,0.5
virchow2,40,20,0.5079365079365079,0.34920634920634913,0.49206349206349204,0.32609351432880845
virchow2,40,50,0.5079365079365079,0.35714285714285715,0.49206349206349204,0.3367965367965368
virchow2,40,100,0.5079365079365079,0.35714285714285715,0.49206349206349204,0.3345238095238095
virchow2,40,200,0.5079365079365079,0.4603174603174603,0.49206349206349204,0.44172494172494176
virchow2,40,500,0.5079365079365079,0.4047619047619048,0.49206349206349204,0.3968253968253968
virchow2,40,1000,0.5079365079365079,0.4603174603174603,0.49206349206349204,0.44688644688644685
virchow2,40,1500,0.5079365079365079,0.5079365079365079,0.49206349206349204,0.48946608946608955
virchow2,41,20,0.29365079365079366,0.30952380952380953,0.2846153846153846,0.2881701631701632
virchow2,41,50,0.29365079365079366,0.29365079365079366,0.2846153846153846,0.30402930402930406
virchow2,41,100,0.29365079365079366,0.29365079365079366,0.2846153846153846,0.2936507936507936
virchow2,41,200,0.29365079365079366,0.29365079365079366,0.2846153846153846,0.29304029304029305
virchow2,41,500,0.29365079365079366,0.29365079365079366,0.2846153846153846,0.2846153846153846
virchow2,41,1000,0.29365079365079366,0.24603174603174602,0.2846153846153846,0.2253968253968254
virchow2,41,1500,0.29365079365079366,0.24603174603174602,0.2846153846153846,0.2253968253968254
virchow2,42,20,0.34920634920634913,0.30158730158730157,0.347985347985348,0.30226244343891406
virchow2,42,50,0.34920634920634913,0.30158730158730157,0.347985347985348,0.2967032967032967
virchow2,42,100,0.34920634920634913,0.30158730158730157,0.347985347985348,0.2967032967032967
virchow2,42,200,0.34920634920634913,0.34920634920634913,0.347985347985348,0.3516483516483517
virchow2,42,500,0.34920634920634913,0.34920634920634913,0.347985347985348,0.3516483516483517
virchow2,42,1000,0.34920634920634913,0.34920634920634913,0.347985347985348,0.34920634920634913
virchow2,42,1500,0.34920634920634913,0.34920634920634913,0.347985347985348,0.34920634920634913
virchow2,43,20,0.5,0.30158730158730157,0.5186147186147186,0.2982905982905983
virchow2,43,50,0.5,0.4047619047619047,0.5186147186147186,0.3812409812409812
virchow2,43,100,0.5,0.5079365079365079,0.5186147186147186,0.494017094017094
virchow2,43,200,0.5,0.4603174603174603,0.5186147186147186,0.45483405483405476
virchow2,43,500,0.5,0.5,0.5186147186147186,0.5186147186147186
virchow2,43,1000,0.5,0.5,0.5186147186147186,0.5186147186147186
virchow2,43,1500,0.5,0.5,0.5186147186147186,0.5186147186147186
virchow2,44,20,0.34920634920634913,0.34920634920634924,0.347985347985348,0.34722222222222215
virchow2,44,50,0.34920634920634913,0.34920634920634913,0.347985347985348,0.36594516594516596
virchow2,44,100,0.34920634920634913,0.30158730158730157,0.347985347985348,0.2936507936507936
virchow2,44,200,0.34920634920634913,0.30158730158730157,0.347985347985348,0.2936507936507936
virchow2,44,500,0.34920634920634913,0.3968253968253968,0.347985347985348,0.39926739926739935
virchow2,44,1000,0.34920634920634913,0.34920634920634913,0.347985347985348,0.347985347985348
virchow2,44,1500,0.34920634920634913,0.34920634920634913,0.347985347985348,0.347985347985348
virchow2,45,20,0.3412698412698412,0.4444444444444444,0.3412698412698412,0.4555023923444976
virchow2,45,50,0.3412698412698412,0.4047619047619048,0.3412698412698412,0.402930402930403
virchow2,45,100,0.3412698412698412,0.29365079365079366,0.3412698412698412,0.2967032967032967
virchow2,45,200,0.3412698412698412,0.3412698412698412,0.3412698412698412,0.3412698412698412
virchow2,45,500,0.3412698412698412,0.3412698412698412,0.3412698412698412,0.3412698412698412
virchow2,45,1000,0.3412698412698412,0.3412698412698412,0.3412698412698412,0.3412698412698412
virchow2,45,1500,0.3412698412698412,0.3412698412698412,0.3412698412698412,0.3412698412698412
virchow2,46,20,0.4523809523809524,0.49206349206349204,0.4523809523809524,0.49259259259259264
virchow2,46,50,0.4523809523809524,0.34920634920634913,0.4523809523809524,0.34978354978354975
virchow2,46,100,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.45054945054945056
virchow2,46,200,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.45054945054945056
virchow2,46,500,0.4523809523809524,0.5,0.4523809523809524,0.4982905982905983
virchow2,46,1000,0.4523809523809524,0.4047619047619048,0.4523809523809524,0.40256410256410263
virchow2,46,1500,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.45054945054945056
virchow2,47,20,0.30952380952380953,0.39682539682539675,0.25833333333333336,0.39145299145299145
virchow2,47,50,0.30952380952380953,0.29365079365079366,0.25833333333333336,0.29365079365079366
virchow2,47,100,0.30952380952380953,0.3968253968253968,0.25833333333333336,0.39926739926739924
virchow2,47,200,0.30952380952380953,0.3968253968253968,0.25833333333333336,0.39926739926739924
virchow2,47,500,0.30952380952380953,0.34920634920634913,0.25833333333333336,0.34920634920634913
virchow2,47,1000,0.30952380952380953,0.25396825396825395,0.25833333333333336,0.22222222222222224
virchow2,47,1500,0.30952380952380953,0.30952380952380953,0.25833333333333336,0.25833333333333336
virchow2,48,20,0.39682539682539675,0.30158730158730157,0.39682539682539675,0.2967032967032967
virchow2,48,50,0.39682539682539675,0.3412698412698412,0.39682539682539675,0.3495726495726496
virchow2,48,100,0.39682539682539675,0.39682539682539675,0.39682539682539675,0.402930402930403
virchow2,48,200,0.39682539682539675,0.39682539682539675,0.39682539682539675,0.402930402930403
virchow2,48,500,0.39682539682539675,0.4444444444444444,0.39682539682539675,0.4581196581196581
virchow2,48,1000,0.39682539682539675,0.39682539682539675,0.39682539682539675,0.402930402930403
virchow2,48,1500,0.39682539682539675,0.39682539682539675,0.39682539682539675,0.39682539682539675
virchow2,49,20,0.4047619047619048,0.34920634920634913,0.3968253968253968,0.3529581529581529
virchow2,49,50,0.4047619047619048,0.4047619047619047,0.3968253968253968,0.3811188811188811
virchow2,49,100,0.4047619047619048,0.30158730158730157,0.3968253968253968,0.2967032967032967
virchow2,49,200,0.4047619047619048,0.30952380952380953,0.3968253968253968,0.27884615384615385
virchow2,49,500,0.4047619047619048,0.35714285714285715,0.3968253968253968,0.3367965367965368
virchow2,49,1000,0.4047619047619048,0.25396825396825395,0.3968253968253968,0.22756410256410256
virchow2,49,1500,0.4047619047619048,0.35714285714285715,0.3968253968253968,0.3367965367965368
virchow2,50,20,0.34920634920634913,0.25396825396825395,0.347985347985348,0.24603174603174602
virchow2,50,50,0.34920634920634913,0.30158730158730157,0.347985347985348,0.30158730158730157
virchow2,50,100,0.34920634920634913,0.24603174603174602,0.347985347985348,0.24700854700854702
virchow2,50,200,0.34920634920634913,0.29365079365079366,0.347985347985348,0.29365079365079366
virchow2,50,500,0.34920634920634913,0.34920634920634913,0.347985347985348,0.347985347985348
virchow2,50,1000,0.34920634920634913,0.34920634920634913,0.347985347985348,0.347985347985348
virchow2,50,1500,0.34920634920634913,0.34920634920634913,0.347985347985348,0.347985347985348
